author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Ethel W.,/gp/profile/amzn1.account.AHZ374ZFRWLPPTV563Q6ZAUPSJWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,He has actually learned to reconize some of the words. The best part is he enjoys playing with it and he can do it by himself. Great for an independent child and keeping him busy and out of the kitchen when grandma is cooking.  There's nothing I don't like about it.,Baby loves to play with it and he learnes,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
slowdown&lookup12,/gp/profile/amzn1.account.AHX2LAYCW636B2KDAYMS6XH7SJDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is an amazing electronic book for toddlers or little ones that are learning their first words. It is also something they can continue to learn with as they grow because there are different settings. I couldn’t believe how nice it was for the price. Great buy and very educational/fun!,One of the best gifts we bought for our 1 year old on his first birthday!!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Jeanne M. Johnson,/gp/profile/amzn1.account.AFAEYRKSIXJTADFNGZJ5AU4JOATQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"Very happy with this purchase! The 'word' book has Spanish/English option, as well as  three options for word exploration.",Excellent Educational Toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Rajiv singh,/gp/profile/amzn1.account.AFDNJ7UU2BZ3R7GVWWZOLJE4CZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Perfect gift idea. Easy to use. I gifted this to three kids and they all arr havinv such a good fun and learning time with it.,Perfect for the price. Great for gifts,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
RachichiLu,/gp/profile/amzn1.account.AEE56DU346IBQ7ARUA2GIURHSS5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 1, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"I have a 9 month old son who is in love with this book.  He just sits around opening, closing, and touching it.  Already supplied hours of entertainment, and the future looks bright for that also.  Definitely recommend.",Great buy!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Cindy RN,/gp/profile/amzn1.account.AH2N5GZOQH3XXY6JNWNFJWB2ULLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"So much to do with this toy, so many pages and you can do sounds, music, or words for every single picture in the book!  Lots of learning in a fun way.  Was a great gift for a 1.5 year old.",Great learning toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Chantey Waters,/gp/profile/amzn1.account.AFVQT4W7MO3JUHDEYRTAYOLFN6BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my 14month old and it’s very nice and easy for him to help himself and he repeats the names sounds etc.,It’s smaller than it looks,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Crystal Grasso,/gp/profile/amzn1.account.AF5EO2OXFVX4OBP6WQQ4ZPH5V5AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,My two year old loves this interactive book. I really enjoy the dual-language feature and the way the book works by simply touching the pictures. My son loves sitting on the floor playing with this book for hours listening and learning. It's one of his favorite toys at the moment.,Great Interactive Book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Cearles,/gp/profile/amzn1.account.AHI3GLJEENFDPKXFREFJDWZOH46Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for my 2 yr old granddaughter. It’s very nice. Colorful, works good. Has a picture and a matching sound.",Good toy for toddler.,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Tanya,/gp/profile/amzn1.account.AEEK7N4VUXGQSX3VZFC4DPRSV3XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2020",1,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"My 18 month old grandson loves this Word book. The volume could be a little louder. But other than that, it’s wonderful!!",Great Way to Learn Simple Everyday Words,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Karen,/gp/profile/amzn1.account.AGF75UUT4HEPAIGZS4QVLFAR7IFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"Thank you so much for making such a great product! It has entertained my two year old for hours doing quarantine, when he was starting to get bored and drive me crazy. This is a guilt-free, educational, and interactive toy that is so much better than screen time.",Guilt-free toddler entertainment,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AF7MJZDIDD7NJ3CVNUJUXYRUXJ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Holy moly I love this thing so much! It’s easy to control and really fun. I love that my baby and I are learning Spanish from it too. Now we can impress her abuela.,Great for little ones,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Tabby W,/gp/profile/amzn1.account.AFHGN2GNKPICTU6CR2FV5JF33QKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,4.0 out of 5 stars,I definitely wouldn’t give it for a gift but it does have English in Espanol so that’s good but it wouldn’t for my kids it could be for others that for sure,I definitely Liked it but my kids didn’t,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGGYGKDDHB4ZEI5QLATJ3AUVM2GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughter will grow up learning both English and Spanish.  This will give her a good start with pronunciation as well as spelling.,Great for early learners,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHFSH4BHPTA3NWSZDRPAKGB7KCZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,I gave it to my 1 year old niece.  The parent's play it all the time for her.  It will be a great learning tool.  Good product.,leap frog learner,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Dayana,/gp/profile/amzn1.account.AEPUZCSPQMXMUPSY7ZGEHWSMDRFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",2,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,"Es un maravilloso juguete, ayuda a mis niños a contemplar cada sonido, aunque estoy en desacuerdo con algunos... pero a ella le gusta y es lo que cuenta.",Muy bonito juguete,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Papolareina,/gp/profile/amzn1.account.AE4VWNTKBJAXFR6YXSVUC6L3HX6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,"A Mi hija de un año le encantó, pasa las páginas, a veces un poco fuerte y no se han roto, le encanta la pagina de animales e unos los sonidos. Contamos pero para regalar y el niño estaba feliz con su libro que hasta en el carro para salir lo llevaba como uno de sus favoritos",Muy bueno.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
GlamMa's Favorites,/gp/profile/amzn1.account.AFSDEHYLU7J5SFEV4CVBK2SXWMJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",5,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,"My grandson loves it , the sounds are clear and the words ,its very interactive and so many pages of learning its perfect Thanku",Perfect learning book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
RJK,/gp/profile/amzn1.account.AERIBI2LOQCNCNBIFBQ7LN4WGQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,"Love the book, so do my kids. I like that it has Spanish and English but all the words are everyday life for a toddler and pre-schooler",Perfect gift for 1 year old and up,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AE3654WSUSNSKRMKMKXRWZWYOYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,4.0 out of 5 stars,I like everything except that the pages aren't more durable for very young children. I wish they were hard pages,Very nice,"Style: Standard PackagingColor: Animals, GreenVerified Purchase",
MARRISSA,/gp/profile/amzn1.account.AHZ235JAPCC7GYVUA75BXSPURV5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this and is really picking up well on the vocab and recognizability of the pics and sounds.  I love it because he is a bit behind due to being born as a micro-preemie and this item has really been an asset in his continuous growth and development.,Great learning tool.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Milan,/gp/profile/amzn1.account.AH7CNXVEECZDJMQJYTQJJ6JCMKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,Bought $200 worth of toys off Amazon for my daughter—this is the best one. Love it and so does she.. very educational and fun at the same time. Thanks,Love,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
ksn,/gp/profile/amzn1.account.AELJGFYILJQDSJZJOVDM44ENWETA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,Bought this for my four year old as he is learning Spanish in preschool.  So far his 1 1/2 year old brother just loves turning the pages and pushing the pictures to play the words.  It is a well built and clever toy. I stillThink the 4 year old will love it too.,Very good language word toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Krystal Loder,/gp/profile/amzn1.account.AEN6IFFYFDHFFHBGV2DFAMK67Q5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews,5.0 out of 5 stars,My 20month old got this for Christmas and he loves it! Responds well to touch so I don't feel like we have to smash it to get it to respond. So far it's durable and the packaging was awesome!,Awesome toddler gift,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
JD,/gp/profile/amzn1.account.AH6WWARGAYR7XYD5ZTRTZWVAXO5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews,5.0 out of 5 stars,I'm amazed at this book!  I think any toddler would love it. It's my grandson's favorite. There are so many places he can press for words or sentences (in both English and Spanish) plus sound effects and music.,This book is awesome!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
GH,/gp/profile/amzn1.account.AHFRUM5BBBRMYXPA5W3MR3W66SAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews,5.0 out of 5 stars,"It is not overly challenging, but the music and pictures make it fun. My 1 year old played with it, but the 3 year old was bored very quickly.",Fun Music and Simple Games,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Kathleen Radow,/gp/profile/amzn1.account.AEAD2ACKRXHJZ25CMF7UJFB7SYDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews,5.0 out of 5 stars,My 14 month old granddaughter really likes this. She loves pushing the buttons and hearing the different sounds and words. She also likes turning the pages to see what's next. I'm happy that I picked this out for her.,It worked perfectly!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Muna,/gp/profile/amzn1.account.AGXJX2SVMEOPI6GMXI3EJR4QFHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews,5.0 out of 5 stars,"The reason I got this toy was because my 1 year old, likes chewing on his books. This toy was a better alternative. This toy is very interactive. I think he will enjoy this toy more as he gets a little older.",Very interactive toy!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
