author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
fallon wysomierski,/gp/profile/amzn1.account.AH2YJGYJXPNOL3KBTR3Y6UR6JXQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Great,Great,Style: classicVerified Purchase,,2471021,11,37,Public
Christy,/gp/profile/amzn1.account.AE565VOSOSYDSR5UBS4KXDB4HGHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106,5.0 out of 5 stars,Childhood game to play with my kids.Love it,Its changed over the years. Wish it were still the bigger board,Style: classicVerified Purchase,,1470127,11,65,Public
Brittoni Hardenbergh,/gp/profile/amzn1.account.AGEUH3HNRZ56AHM7PWH5KDGEU3OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Love this game,Family game night just got better,Style: classicVerified Purchase,,643317,21,173,Public
Geraldine Moore,/gp/profile/amzn1.account.AHJEZEIXL3MT7XQI4ODKYQWNU7UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 4, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Good,Good,Style: classicVerified Purchase,,6698721,41,93,Public
Keri,/gp/profile/amzn1.account.AFDGC4YSVRIPVVVJYKBLEF3M53SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Not sorry I bought this!,Arrived in perfect condition!,Style: classicVerified Purchase,,277444,30,319,Public
Amazon Customer,/gp/profile/amzn1.account.AGEUIZZGGGOVDVKWOCNMB6GDZVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 25, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Great,Great,Style: classicVerified Purchase,,79020517,34,142,Public
Suzanne Merlin Davis,/gp/profile/amzn1.account.AFZS36UP6O4HMVNOAQNZYSKTLGOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Love the game.  Was opened and played at a Birthday,Fun game for family,Style: classicVerified Purchase,,153451,55,124,Public
Joan Griffith,/gp/profile/amzn1.account.AHKH3FH7YXVD5T3EDFXGYXIGKOKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,A gift,Play play,Style: classicVerified Purchase,,201454,38,380,Public
penny banks,/gp/profile/amzn1.account.AEZPSUTSRD46AS7M5LLHH4VAXTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,great price,nice,Style: classicVerified Purchase,,2679542,17,95,Public
Rayne,/gp/profile/amzn1.account.AEXMDAYH6KKKFFHLXMWOCNJUGFQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Grand kids love it.,Good,Style: classicVerified Purchase,,2089905,9,42,Public
Amazon Customer,/gp/profile/amzn1.account.AFRVQCY46P2RVHWTC6QT6D4IJXPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Nice!,Nice!,Style: classicVerified Purchase,,4885737,3,26,Public
Pamela J. Buck,/gp/profile/amzn1.account.AEACCBXV2HPQSR5LROBIRLW3YQDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107,5.0 out of 5 stars,Great family fun,Good for family nite,Style: classicVerified Purchase,,1603284,31,107,Public
CMer9701,/gp/profile/amzn1.account.AFFWTKOYN7DZUYDE3MZIFBARLXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Nice game to play with your family.,Family Time Game,Style: classicVerified Purchase,,671478,13,249,Public
StephC.,/gp/profile/amzn1.account.AEIZLW5DLZUBDSUGZYV45X3QDHEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,As described,As described,Style: classicVerified Purchase,,13837545,2,23,Public
PD,/gp/profile/amzn1.account.AHYBXCITMCZRVJEBJ67L7OEXNGOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,3.0 out of 5 stars,Cheap,Xheap remake,Style: classicVerified Purchase,,538601,20,121,Public
TAMRA,/gp/profile/amzn1.account.AEORMQ6SXPE4KKMKPWWELI7A326Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Fun!,Very nice!,Style: classicVerified Purchase,,62593673,0,16,Public
Dena Rarick,/gp/profile/amzn1.account.AFDMW6WZZQMTAOCI6VJ7GVW37OCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,"Gift for grandchild, plays all the time,  kids love it",Happy,Style: classicVerified Purchase,,62593673,3,20,Public
Donald lbell,/gp/profile/amzn1.account.AHUQUOYTQJMPXM4CXG66KAXBLSAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Like fun,Fun,Style: classicVerified Purchase,,48389183,1,21,Public
ELIZABETH ROSADO,/gp/profile/amzn1.account.AFXUD4ZWHDHW6AAMJQBZVELZQ3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,No comments,No comments,Style: classicVerified Purchase,,62593673,0,8,Public
Karen Mason,/gp/profile/amzn1.account.AFSGSFRWASPI4PVUMY5STVIKSEAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Game night is now a thing in our home,Unplugged,Style: classicVerified Purchase,,62593673,1,9,Public
Anyssa Ruiz,/gp/profile/amzn1.account.AGSY55MNUXZ43FSUBQUETAJWMBKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Thanks,Amazing,Style: classicVerified Purchase,,11315606,12,75,Public
Mary Lencioni,/gp/profile/amzn1.account.AHVXE3PXXFYN2CYZRHODR7F3U32A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108,5.0 out of 5 stars,Fantastic game will buy from this person again. Fast shipping thank you.,Sorry Game,Style: classic,,1579439,15,43,Public
Naur,/gp/profile/amzn1.account.AGYUEHZPV4ROJVXUZOZGL7SQ4HKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,5.0 out of 5 stars,best family game,fun game,Style: classic,,,,,
Ravi P.,,"Reviewed in India on April 15, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,4.0 out of 5 stars,This game is not just for kids although kids will enjoy it as much. Its as simple as ludo but with a twist as in place a dice there are cards which changes everything... Highly recommended...Although just on a side note (for the seller) - I ordered a second one and there were missing pawns of one color and there was an extra of another one. Had to return that one and now ordering again.,Bought it and Loved it.. So much better than Ludo,Style: classicVerified Purchase,5 people found this helpful,,,,
BD,,"Reviewed in India on June 14, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,1.0 out of 5 stars,Highly overpriced. 850 for sich a simple game!!!! Its too much. Amazon is selling only hasbro sorry. So that u can not buy any other version for lower price. The game is not interesting at all. Ludo is much better than this costly game. DO NOT BUY.,Overpriced game which is not not interesting too,Style: classicVerified Purchase,4 people found this helpful,,,,
Mattah,,"Reviewed in Mexico on January 27, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,2.0 out of 5 stars,"Esta es la nueva versión de un juego que era muy bueno. Está súper diluido, y le quitaron mucho de lo interesante del juego. Dicho de otra forma: si en vez de jugar la partida deciden quien gana por aplausos es probable que haya más emoción.Busca la versión original.",La versión diluida de un gran juego,Style: classicVerified Purchase,3 people found this helpful,,,,
Beatriz E. Eguia Franco,,"Reviewed in Mexico on July 2, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,5.0 out of 5 stars,"Compre el juego para reponer uno que se  perdio en la casa hace tiempo, que alegría volver a experimentar las peleas y rivalidades de este juego.  Los pequeños de la casa estan facinados y se esta convirtiendo en uno de los favoritos para ellos tambien",Super divertido,Style: classicVerified Purchase,,,,,
Carol Logan,,"Reviewed in Canada on May 18, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,1.0 out of 5 stars,"This is a $5 dollar game.  After a single use, the cards are ripping, the board has peeled... stay away... this is made by scam artists selling garbage!.",Cheap quality - do not buy,Style: classicVerified Purchase,One person found this helpful,,,,
riddhi mehta,,"Reviewed in India on September 7, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,5.0 out of 5 stars,Nice different concept game .. it's more like ludo .. with a twist ... good for short travelling,Time pass . Good game,Style: classicVerified Purchase,One person found this helpful,,,,
Alejandro,,"Reviewed in Mexico on December 25, 2018",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,5.0 out of 5 stars,Exelente juego se los recomiendo yo lo jugaba ya desde hace mucho tiempo y pasaba las horas muy divertidas y hoy que lo Vi aquí no me resisto a comprar me llegó en lo acordado y en excelente estado y si nunca lo han jugado no saben lo que se pierden,Amo Amazon,Style: classicVerified Purchase,One person found this helpful,,,,
Leticia,,"Reviewed in Mexico on January 21, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,5.0 out of 5 stars,"Este juego lo jugábamos cuando mis hijos eran pequeños y ahora que lo ví en Amazon, no dude en comprarlo.Es recomendable para toda la familia.",MUY DIVERTIDO,Style: classicVerified Purchase,,,,,
Crystal Webster,,"Reviewed in Canada on December 6, 2020",1,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109,4.0 out of 5 stars,"Trying it with my 5,7 and 9 year old. I still think it’s a good game. It was so exciting playing as a kid.",Still a good game,Style: classicVerified Purchase,,,,,
Lynne,,"Reviewed in Canada on April 18, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,This has always been one of the favourites. We’ve bought this game a few times when pieces went missing,Fun family game,Style: classicVerified Purchase,,,,,
Ricardo,,"Reviewed in Mexico on December 2, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,Es perfecto. De buena calidad y esta en ingles todo. Es algo pequeño he visto versiones mas grandes pero nada que sea de relevancia,Genial,Style: classicVerified Purchase,,,,,
Guillermo L.,,"Reviewed in Mexico on April 17, 2020",2,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,"Me gustó! La entrega fue demasiado rápida, me llego antes de lo programado en muy buen estado, totalmente empaquetado, buen trato por el vendedor y repartidores.",EXCELENTE COMPRA,Style: classicVerified Purchase,One person found this helpful,,,,
J,,"Reviewed in Canada on September 3, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,4.0 out of 5 stars,Not as good as the old version - no dice with the game.You roll by picking a card and just isn't as fun!,No dice like the old version,Style: classicVerified Purchase,,,,,
Jimmy C,,"Reviewed in Canada on January 15, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,I bought this as a gift for a co-worker who all says “sorry” and she absolutely loves it,Great Gift!,Style: classicVerified Purchase,,,,,
Rosa Elia Sanchez,,"Reviewed in Mexico on June 27, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,"Nos encanta, nos acompaña todas las noches en esta cuarentena.",Excelente por el precio,Style: classicVerified Purchase,,,,,
pgnutritionist,,"Reviewed in Canada on May 27, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,Our grandson enjoys playing this game with his friends and family members.,The kids love it,Style: classicVerified Purchase,,,,,
Heather Osaka,,"Reviewed in Canada on December 7, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,Good new game to play with our grandaughter,Fun game,Style: classicVerified Purchase,,,,,
Alejandra Hernández,,"Reviewed in Mexico on May 12, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,"Excelente juego para toda la familia, las instrucciones solo vienen en inglés",Excelente juego,Style: classicVerified Purchase,,,,,
Brenda Clark,,"Reviewed in Canada on March 13, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110,5.0 out of 5 stars,My grandkids really enjoyed the game Sorry.  This is a game from my childhood and obviously it is timeless.,Sorry game is timeless,Style: classicVerified Purchase,,,,,
Mike j,,"Reviewed in Canada on May 4, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,Great fun kids game,good game for kids,Style: classicVerified Purchase,,,,,
Zoli Voros,,"Reviewed in Canada on February 25, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,4.0 out of 5 stars,"Nice family game, used to be 4 men per colour",Good old game,Style: classicVerified Purchase,,,,,
brittany,,"Reviewed in Canada on December 18, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,Good game and good price,Nice,Style: classicVerified Purchase,,,,,
Avid Buyer Mumbai,,"Reviewed in India on June 11, 2018",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,"Wonderful game like Ludo with a twist. Entire family plays together and we love it, even my 7yr old.",Great game,Style: classicVerified Purchase,2 people found this helpful,,,,
Anushree,,"Reviewed in India on August 22, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,"Interesting game - similar to Ludo, good fun",Fun game,Style: classicVerified Purchase,,,,,
Canon,,"Reviewed in India on April 9, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,Value of money,Value for money,Style: classicVerified Purchase,,,,,
Kerri,,"Reviewed in Canada on June 27, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,1.0 out of 5 stars,This game was a gift and it had no playing pieces in the box. Unfortunately the game was given after my return time had passed so I have a very disappointed 8 year old who can't play the game.,No playing pieces,Style: classicVerified Purchase,,,,,
sebastien dubeau,,"Reviewed in Canada on April 20, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,Excellent et amusant avec mon gars de 5 ans,Amusant,Style: classicVerified Purchase,,,,,
Jayjay,,"Reviewed in Canada on January 1, 2020",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,A classic game when I was a kid and now my 8 year olds are enjoying.,Family Fun,Style: classicVerified Purchase,,,,,
Charu,,"Reviewed in India on July 23, 2019",0,,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111,5.0 out of 5 stars,Brilliant game. Good fun. But it should come with a small bag or box to keep the pawns and cards.,Good,Style: classicVerified Purchase,,,,,
